header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zuiderparklaan 307,2574 GB Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42517779-zuiderparklaan-307/?navigateSource=resultlist,20220131_192942,"€ 249,500 kosten koper","€ 4,302    The asking price per m² (€ 249,500) is calculated by dividing the asking price of the home by the living area (58 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available immediately,€ 117.83 per month,Residential property with shared street entrance (apartment with open entrance to street),Resale property,1926,Flat roof covered with asphalt roofing,Living area58 m²Exterior space attached to the building4 m²,58 m²,4 m²,180 m³,3 rooms (2 bedrooms),1 bathroom,Toilet,1 story,2nd floor,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha HR (gas-fired combination boiler from 2021, in ownership)",Municipal long-term lease,"€ 128,98 per year",In residential district,Balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 117.83 per month),Yes,Yes,Yes,no
