header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
2e Kekerstraat 32,1104 VB Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-88980581-2e-kekerstraat-32/?navigateSource=resultlist,20220130_223406,"€ 425,000 kosten koper","€ 4,381    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (97 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2007,Flat roof covered with asphalt roofing,Living area97 m²External storage space6 m²,97 m²,6 m²,118 m²,333 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories,Mechanical ventilation and TV via cable,A+        What does this mean?,Completely insulated,District heating,Central facility,118 m²,Municipal long-term lease,Paid until 01-07-2056,Alongside a quiet road and in residential district,Back garden,"58 m² (10,8 meter deep and 5,3 meter broad)",Located at the southwest accessible via the rear,Detached wooden storage,Electricity,Public parking,no
