header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Bruinvisstraat 77,1035 HX Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42683463-bruinvisstraat-77/?navigateSource=resultlist,20220130_201911,"€ 435,000 kosten koper","€ 5,000    The asking price per m² (€ 435,000) is calculated by dividing the asking price of the home by the living area (87 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 26, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1991,Living area87 m²Other space inside the building10 m²Exterior space attached to the building19 m²External storage space2 m²,87 m²,10 m²,19 m²,2 m²,82 m²,325 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Mechanical ventilation, TV via cable and solar panels",B        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha HR (gas-fired combination boiler, in ownership)",82 m²,Municipal ownership encumbered with long-term leaset,Bought off for eternity,"On the edge of a forest, alongside a quiet road, alongside water, In wooded surroundings, in residential district and unobstructed surrounding view",Back garden and front garden,Balcony present,Detached wooden storage,Public parking,no
