header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Van Ysselsteinstraat 2,5212 TS Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42513203-van-ysselsteinstraat-2/?navigateSource=resultlist,20220201_110252,"€ 369,000 kosten koper","€ 4,393    The asking price per m² (€ 369,000) is calculated by dividing the asking price of the home by the living area (84 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 106.36 per month,Apartment with shared street entrance,Resale property,1925,Gable roof covered with roof tiles,Living area84 m²Other space inside the building6 m²Exterior space attached to the building3 m²External storage space6 m²,84 m²,6 m²,3 m²,6 m²,329 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,F        What does this mean?,Double glazing,CH boiler,CH boiler,"AWB Thermomaster 3HR24T (gas-fired combination boiler from 2011, in ownership)",Full ownership,Full ownership,Balcony present,Detached brick storage,Public parking,Yes,Yes,Yes (€ 106.36 per month),Yes,Yes,Yes,no
