header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Type of parking facilities,error
Kruidendreef 36,3824 NX Amersfoort        ,https://www.funda.nl/en/koop/amersfoort/huis-42655644-kruidendreef-36/?navigateSource=resultlist,20220128_232509,"€ 450,000 kosten koper","€ 3,659    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (123 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1997,Living area123 m²External storage space23 m²,123 m²,23 m²,159 m²,441 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,TV via cable,B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas HR Eco (gas-fired combination boiler from 2015, in ownership)",159 m²,Full ownership,In residential district,Back garden and front garden,"67 m² (13 meter deep and 5,15 meter broad)",Located at the south accessible via the rear,Detached brick storage,Carport,Parking on private property and public parking,no
