header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Piratenweg 70,2132 TT Hoofddorp        ,https://www.funda.nl/en/koop/hoofddorp/appartement-42695620-piratenweg-70/?navigateSource=resultlist,20220130_163421,"€ 449,000 kosten koper","€ 4,726    The asking price per m² (€ 449,000) is calculated by dividing the asking price of the home by the living area (95 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 212 per month,"January 28, 2022",Available,Available in consultation,Apartment with shared street entrance (apartment),Resale property,1987,Accessible for seniors,Flat roof covered with asphalt roofing,Living area95 m²Exterior space attached to the building10 m²External storage space5 m²,95 m²,10 m²,5 m²,298 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,4th floor,"Outdoor awning, optical fibre and elevator",C        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2016, in ownership)",Full ownership,Full ownership,In center and unobstructed surrounding view,Balcony present,Storage box,Electricity,Parking on private property,Yes,Yes,Yes,Yes,Yes,Yes,no
