header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
43.1F | F04-B | 1e verd | Tivoli (Bouwnr. 43),5645 KT Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/appartement-41295814-431f-f04-b-1e-verd-tivoli-bouwnr-43/?navigateSource=resultlist,20220201_005125,"€ 397,500 vrij op naam","€ 4,274    The asking price per m² (€ 397,500) is calculated by dividing the asking price of the home by the living area (93 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,Galleried apartment (apartment),New property,2021,Shed roof,Woningborg garantiecertificaat,Living area93 m²,93 m²,323 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,5 stories,2nd floor,Mechanical ventilation and solar panels,A        What does this mean?,Double glazing and completely insulated,"District heating, complete floor heating, heat recovery unit and heat pump",Electrical boiler,Full ownership,In residential district,Roof terrace present,Built-in,Electricity,Parking place,Parking on private property,no
