header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Keizer Karelweg 28 c,1185 HT Amstelveen        ,https://www.funda.nl/en/koop/amstelveen/appartement-42583619-keizer-karelweg-28-c/?navigateSource=resultlist,20220128_021447,"€ 420,000 kosten koper","€ 5,060    The asking price per m² (€ 420,000) is calculated by dividing the asking price of the home by the living area (83 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 162 per month,3 months,Under offer,Available in consultation,€ 162.00 per month,Ground-floor apartment (apartment),Resale property,2002,Living area83 m²Exterior space attached to the building6 m²,83 m²,6 m²,260 m³,3 rooms (2 bedrooms),1 bathroom,Bath and toilet,1 story,Ground floor,A        What does this mean?,"Double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Full ownership,"Alongside a quiet road, sheltered location and unobstructed surrounding view",Sun terrace,"18 m² (3,5 meter deep and 5 meter broad)",Located at the east accessible via the rear,Parking on private property,Yes,Yes,Yes (€ 162.00 per month),Yes,Yes,Yes,no
