header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of parking facilities,Building type,Capacity,Ownership situation,Fees,error
Tweede Wittenburgerdwarsstraat 178,1018 LP Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/parkeergelegenheid-42685416-tweede-wittenburgerdwarsstraat-178/?navigateSource=resultlist,20220130_121759,"€ 39,000 kosten koper","January 19, 2022",Under offer,Available in consultation,Parking place,Resale property,1,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-10-2034),Paid until 15-10-2034,no
