header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Herschelstraat 7,1098 JA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42545533-herschelstraat-7/?navigateSource=resultlist,20220131_000358,"€ 800,000 kosten koper","€ 6,557    The asking price per m² (€ 800,000) is calculated by dividing the asking price of the home by the living area (122 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,€ 75.00 per month,Upstairs apartment (double upstairs apartment),Resale property,1930,Flat roof covered with asphalt roofing,Living area122 m²Other space inside the building1 m²Exterior space attached to the building37 m²,122 m²,1 m²,37 m²,404 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,2nd floor,Mechanical ventilation,G        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler,CH boiler,"HR (gas-fired combination boiler, in ownership)",Municipal long-term lease (end date of long-term lease:  31-10-2054),€ 660 per year with option to purchase,In residential district,Roof terrace present and balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 75.00 per month),Yes,Yes,Yes,no
