header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Kerkbuurt 40,9265 LT Suwâld        ,https://www.funda.nl/en/koop/suwald/huis-42685214-kerkbuurt-40/?navigateSource=resultlist,20220129_024314,"€ 299,000 kosten koper","€ 2,215    The asking price per m² (€ 299,000) is calculated by dividing the asking price of the home by the living area (135 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Available,Available in consultation,"Single-family home, detached residential property",Resale property,1906-1930,Partly furnished with carpets and curtains,Combination roof covered with asphalt roofing and roof tiles,Living area135 m²Exterior space attached to the building1 m²External storage space12 m²,135 m²,1 m²,12 m²,251 m²,485 m³,7 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,2 stories and a attic,"Air conditioning, skylight, mechanical ventilation, flue, TV via cable and solar panels",A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"AWB (gas-fired from 2019, in ownership)",251 m²,Full ownership,Alongside a quiet road,"Back garden, surrounded by garden, front garden and side garden",45 m² (5 meter deep and 9 meter broad),Located at the southwest,Outside plastic storage cabinet,Electricity,No insulation,Parking on private property and public parking,no
