header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Pisanostraat 198,5623 CG Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/appartement-42597390-pisanostraat-198/?navigateSource=resultlist,20220201_010348,"€ 325,000 kosten koper","€ 3,250    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,€ 237.68 per month,Galleried apartment,Resale property,1963,Flat roof,Living area100 m²Exterior space attached to the building6 m²,100 m²,6 m²,318 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,6th floor,TV via cable,C        What does this mean?,Double glazing,Communal central heating,Electrical boiler and electrical boiler (rental),Full ownership,In center and in residential district,Balcony present,Built-in,Public parking,Yes,Yes,Yes (€ 237.68 per month),Yes,Yes,Yes,no
