header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Front garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Vechtstraat 30,3404 KC IJsselstein        ,https://www.funda.nl/en/koop/ijsselstein/huis-42683141-vechtstraat-30/?navigateSource=resultlist,20220128_020350,"€ 385,000 kosten koper","€ 3,156    The asking price per m² (€ 385,000) is calculated by dividing the asking price of the home by the living area (122 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,"Single-family home, row house",Resale property,2000,Flat roof covered with asphalt roofing,Living area122 m²Exterior space attached to the building10 m²External storage space9 m²,122 m²,10 m²,9 m²,128 m²,400 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,Mechanical ventilation and solar collectors,A        What does this mean?,Double glazing,CH boiler,CH boiler,"Nefit easy (gas-fired combination boiler from 2017, in ownership)",128 m²,Full ownership,In residential district,Front garden,"35 m² (8,66 meter deep and 3,99 meter broad)",Located at the southwest,Balcony present,Attached wooden storage,Electricity,No insulation,Public parking,no
