header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Zwanenkamp 1041,3607 NJ Maarssen        ,https://www.funda.nl/en/koop/maarssen/huis-42511494-zwanenkamp-1041/?navigateSource=resultlist,20220127_232736,"€ 395,000 kosten koper","€ 3,624    The asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (109 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1987,Gable roof covered with roof tiles,Living area109 m²Other space inside the building7 m²,109 m²,7 m²,125 m²,329 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,3 stories,"Skylight, mechanical ventilation, TV via cable and solar panels",A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Vaillant CW6 (gas-fired combination boiler from 2019, in ownership)",125 m²,Full ownership,"Alongside a quiet road, alongside water and in residential district",Back garden and front garden,"50 m² (9 meter deep and 5,5 meter broad)",Located at the northeast,Attached brick storage,Electricity,Public parking,no
