header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Spitsbergenstraat 59,1013 CL Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42689041-spitsbergenstraat-59/?navigateSource=resultlist,20220130_231811,"€ 500,000 kosten koper","€ 5,814    The asking price per m² (€ 500,000) is calculated by dividing the asking price of the home by the living area (86 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 22, 2022",Available,Available in consultation,€ 129.07 per month,Upstairs apartment (apartment),Resale property,1984,Double occupancy possible and renovation project,Living area86 m²Exterior space attached to the building8 m²External storage space7 m²,86 m²,8 m²,7 m²,212 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,1 story,3rd floor,"Mechanical ventilation, passive ventilation system and TV via cable",C            1.54What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha ( combination boiler from 2021, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  16-06-2035),Alongside a quiet road and in residential district,Balcony present,Storage box,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 129.07 per month),Yes,Yes,Yes,no
