header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Sportlaan 65,3851 CA Ermelo        ,https://www.funda.nl/en/koop/ermelo/huis-42547367-sportlaan-65/?navigateSource=resultlist,20220130_132221,"€ 275,000 kosten koper","€ 3,235    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (85 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1967,Renovation project,Gable roof covered with roof tiles,Living area85 m²Exterior space attached to the building15 m²External storage space8 m²,85 m²,15 m²,8 m²,157 m²,345 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower,3 stories,Optical fibre and flue,F        What does this mean?,Roof insulation and partly double glazed,CH boiler,CH boiler,"Atag (gas-fired combination boiler from 2009, in ownership)",157 m²,Full ownership,In residential district,Back garden and front garden,66 m² (11 meter deep and 6 meter broad),Located at the south accessible via the rear,Detached brick storage,Electricity,Parking on private property and public parking,no
