header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Eendrachtsweg 57 C,3012 LE Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42523526-eendrachtsweg-57-c/?navigateSource=resultlist,20220126_003153,"€ 975,000 kosten koper","€ 6,056    The asking price per m² (€ 975,000) is calculated by dividing the asking price of the home by the living area (161 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 70.00 per month,Upstairs apartment (apartment),Resale property,1865,Mansard roof covered with slate,Living area161 m²Other space inside the building5 m²External storage space2 m²,161 m²,5 m²,2 m²,719 m³,4 rooms (2 bedrooms),2 bathrooms,"Bath, shower and 2 toilets",2 stories,1st floor,Mechanical ventilation and TV via cable,D        What does this mean?,Double glazing and floor insulation,CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2011, in ownership)",Full ownership,"Alongside water, in center, in residential district and unobstructed surrounding view",Built-in,Heating,Paid parking and resident's parking permits,Yes,Yes,No,No,No,Yes,no
