header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Ebbekruid 3,3068 RH Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-42534365-ebbekruid-3/?navigateSource=resultlist,20220126_171450,"€ 320,000 kosten koper","€ 2,667    The asking price per m² (€ 320,000) is calculated by dividing the asking price of the home by the living area (120 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1970,Gable roof covered with roof tiles,Living area120 m²External storage space5 m²,120 m²,5 m²,150 m²,350 m³,6 rooms (5 bedrooms),1 bathroom,3 stories,Mechanical ventilation,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",150 m²,Full ownership,In residential district,Back garden and front garden,60 m² (10 meter deep and 6 meter broad),Located at the north accessible via the rear,Detached brick storage,Electricity,Public parking,no
