header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Welgelegenweg 9,7321 AT Apeldoorn        ,https://www.funda.nl/en/koop/apeldoorn/huis-42551624-welgelegenweg-9/?navigateSource=resultlist,20220128_152123,"€ 499,500 kosten koper","€ 4,668    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 499,500) is calculated by dividing the asking price of the home by the living area (107 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Available,Available in consultation,"Single-family home, detached residential property",Resale property,1923,Mansard roof covered with roof tiles,Living area107 m²Exterior space attached to the building4 m²External storage space41 m²,107 m²,4 m²,41 m²,478 m²,430 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories,"Outdoor awning, skylight and flue",D        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Rehema (gas-fired combination boiler from 2012, in ownership)",478 m²,Full ownership,Alongside a quiet road and in residential district,Surrounded by garden,Balcony present,Detached brick storage,"Loft, electricity, heating and running water",Carport and parking place,Parking on private property,no
