header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Burgemeester Patijnlaan 490,2585 BX Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42549857-burgemeester-patijnlaan-490/?navigateSource=resultlist,20220131_192524,"€ 269,000 kosten koper","€ 3,899    The asking price per m² (€ 269,000) is calculated by dividing the asking price of the home by the living area (69 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,Apartment with shared street entrance (apartment),Resale property,1975,Living area69 m²Exterior space attached to the building8 m²External storage space6 m²,69 m²,8 m²,6 m²,221 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,3rd floor,Elevator and TV via cable,F        What does this mean?,Partly double glazed,Communal central heating,Central facility,Full ownership,In residential district,Balcony present,Built-in,Parking garage,Yes,Yes,Yes,Yes,Yes,Yes,no
