header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Garden,Balcony/roof garden,Shed / storage,Type of garage,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Westwal 50,4141 AP Leerdam        ,https://www.funda.nl/en/koop/leerdam/appartement-42522104-westwal-50/?navigateSource=resultlist,20220130_113512,"€ 315,000 kosten koper","€ 3,750    The asking price per m² (€ 315,000) is calculated by dividing the asking price of the home by the living area (84 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 172.00 per month,Apartment with shared street entrance (apartment),Resale property,2007,Flat roof covered with asphalt roofing,Living area84 m²Exterior space attached to the building11 m²External storage space10 m²,84 m²,11 m²,10 m²,266 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,1st floor,"Elevator, mechanical ventilation and TV via cable",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2006, in ownership)",Full ownership,Full ownership,In center,Sun terrace,Balcony present,Built-in,Underground parking,Completely insulated,"Public parking, parking garage and resident's parking permits",Yes,Yes,Yes (€ 172.00 per month),No,No,Yes,no
