header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Anna van Burenstraat 13 H,1055 VL Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42674576-anna-van-burenstraat-13-h/?navigateSource=resultlist,20220130_192202,"€ 375,000 kosten koper","€ 7,075    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (53 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 109 per month,"January 18, 2022",Under offer,Available in consultation,€ 109.46 per month,Ground-floor apartment (apartment),Resale property,1937,Partly furnished with carpets and curtains,Living area53 m²Exterior space attached to the building5 m²External storage space8 m²,53 m²,5 m²,8 m²,170 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,Ground floor,TV via cable,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2014, in ownership)",Long-term lease,Bought off for eternity,Alongside a quiet road and in residential district,Balcony present and french balcony present,Storage box,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 109.46 per month),Yes,Yes,Yes,no
