header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Walramstraat 78,6131 BN Sittard        ,https://www.funda.nl/en/koop/sittard/appartement-42682797-walramstraat-78/?navigateSource=resultlist,20220129_005517,"€ 165,000 kosten koper","€ 2,062    The asking price per m² (€ 165,000) is calculated by dividing the asking price of the home by the living area (80 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 26, 2022",Available,Available in consultation,Apartment with shared street entrance (apartment),Resale property,1948,Gable roof covered with roof tiles,Living area80 m²Exterior space attached to the building6 m²External storage space11 m²,80 m²,6 m²,11 m²,278 m³,4 rooms (1 bedroom),1 separate toilet,2 stories,1st floor,"Skylight, mechanical ventilation, passive ventilation system, rolldown shutters and flue",G        What does this mean?,Partly double glazed,Communal central heating,Electrical boiler,Full ownership,In center and unobstructed surrounding view,Balcony present,Built-in,Electricity and running water,No insulation,"Parking on gated property, parking on private property and public parking",No,No,No,No,No,No,no
