header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Energy label,Insulation,Heating,CH boiler,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Facilities,Insulation.1,Type of parking facilities,error
Hubertusstraat 41,6191 PB Beek (LI)        ,https://www.funda.nl/en/koop/beek-li/huis-41232823-hubertusstraat-41/?navigateSource=resultlist,20220128_091406,"€ 495,000 kosten koper","€ 1,941    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 495,000) is calculated by dividing the asking price of the home by the living area (255 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6+ months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1991,Gable roof covered with roof tiles,Living area255 m²Other space inside the building51 m²Exterior space attached to the building7 m²,255 m²,51 m²,7 m²,601 m²,"1,042 m³",12 rooms (4 bedrooms),"2 stories, a/an attic and a basement",C        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,"Nefit Topline (gas-fired combination boiler, in ownership)",601 m²,Full ownership,Alongside a quiet road,Surrounded by garden,Built-in,2 cars,Heating,Roof insulation and insulated walls,Parking on private property,no
