header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Uilenburgerwerf 48,1011 MZ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42566246-uilenburgerwerf-48/?navigateSource=resultlist,20220130_222158,"€ 575,000 kosten koper","€ 6,686    The asking price per m² (€ 575,000) is calculated by dividing the asking price of the home by the living area (86 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,Upstairs apartment (apartment),Resale property,1998,Living area86 m²Exterior space attached to the building6 m²External storage space4 m²,86 m²,6 m²,4 m²,256 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,2nd floor,Elevator and mechanical ventilation,B        What does this mean?,Double glazing,CH boiler,CH boiler,Intergas HR22 (gas-fired from 2010),Municipal long-term lease (end date of long-term lease:  15-04-2047),Paid until 15-04-2047,"On navigable waterway, alongside water and in center",Balcony present,Built-in,Electricity,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes,Yes,Yes,Yes,no
