header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Staringstraat 18,5615 HD Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42686098-staringstraat-18/?navigateSource=resultlist,20220201_010012,"€ 550,000 kosten koper","€ 3,767    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (146 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 20, 2022",Available,Available immediately,"Single-family home, double house",Resale property,1923,Gable roof covered with asphalt roofing and roof tiles,Living area146 m²Other space inside the building7 m²Exterior space attached to the building40 m²External storage space50 m²,146 m²,7 m²,40 m²,50 m²,226 m²,546 m³,7 rooms (5 bedrooms),1 bathroom and 2 separate toilets,Shower,"2 stories, a/an attic and a basement",G        What does this mean?,No insulation,Gas heaters,Electrical boiler,226 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"50 m² (9,5 meter deep and 7 meter broad)",Located at the southeast accessible via the rear,Balcony present,Detached brick storage,Public parking,no
