header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Blauwborst 3,2651 RD Berkel en Rodenrijs        ,https://www.funda.nl/en/koop/berkel-en-rodenrijs/huis-88037972-blauwborst-3/?navigateSource=resultlist,20220130_135941,"€ 450,000 kosten koper","€ 3,750    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (120 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 18, 2022",Available,Available in consultation,"Single-family home, double house",Resale property,1987,Gable roof covered with roof tiles,Living area120 m²Other space inside the building8 m²Exterior space attached to the building2 m²,120 m²,8 m²,2 m²,245 m²,442 m³,4 rooms (3 bedrooms),3 stories,"Skylight, optical fibre and solar panels",C        What does this mean?,Completely insulated,CH boiler,CH boiler,"Gas-fired combination boiler from 2003, in ownership",245 m²,In residential district and unobstructed surrounding view,Back garden,120 m² (15 meter deep and 8 meter broad),Located at the south,Built-in,Electricity and heating,Parking on private property and public parking,no
