header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Type of parking facilities,error
Kingstraat 10,4336 LG Middelburg        ,https://www.funda.nl/en/koop/middelburg/huis-42654492-kingstraat-10/?navigateSource=resultlist,20220129_054710,"€ 349,000 kosten koper","€ 2,327    The asking price per m² (€ 349,000) is calculated by dividing the asking price of the home by the living area (150 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,"Single-family home, linked semi-detached residential property",Resale property,1992,Gable roof covered with roof tiles,Living area150 m²Other space inside the building20 m²Exterior space attached to the building9 m²,150 m²,20 m²,9 m²,228 m²,500 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a attic,"Skylight, mechanical ventilation and sliding door",B        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler,CH boiler and electrical boiler,"Nefit (gas-fired combination boiler from 2006, in ownership)",228 m²,Full ownership,In residential district,Back garden and front garden,90 m² (10 meter deep and 9 meter broad),Located at the southeast accessible via the rear,Built-in,1 car,Parking on private property and public parking,no
