header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Oostenburgervoorstraat 258,1018 MR Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42657054-oostenburgervoorstraat-258/?navigateSource=resultlist,20220130_201143,"€ 495,000 kosten koper","€ 7,615    The asking price per m² (€ 495,000) is calculated by dividing the asking price of the home by the living area (65 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,€ 154.00 per month,Upstairs apartment (apartment),Resale property,1998,Monumental building,Living area65 m²Exterior space attached to the building3 m²External storage space3 m²,65 m²,3 m²,3 m²,221 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,2nd floor,B        What does this mean?,Completely insulated,CH boiler,CH boiler,Intergas HRE 28/24 CW4 (gas-fired combination boiler from 2021),Full ownership,"Alongside park, on navigable waterway, alongside water, in center, in residential district and unobstructed surrounding view",Balcony present,Storage box,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 154.00 per month),Yes,Yes,Yes,no
