header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Boterdijk 46,5853 BZ Siebengewald        ,https://www.funda.nl/en/koop/siebengewald/huis-42660838-boterdijk-46/?navigateSource=resultlist,20220129_183611,"€ 280,000 kosten koper","€ 2,745    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 280,000) is calculated by dividing the asking price of the home by the living area (102 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 weeks,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1957,Accessible for seniors,Gable roof covered with roof tiles,Living area102 m²Exterior space attached to the building26 m²External storage space55 m²,102 m²,26 m²,55 m²,599 m²,337 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,Bath and shower,2 stories and a loft,"Passive ventilation system, rolldown shutters and TV via cable",G        What does this mean?,Double glazing and insulated walls,CH boiler,CH boiler,"HR Vaillant (gas-fired combination boiler from 2020, in ownership)",599 m²,Full ownership,"In wooded surroundings, rural and unobstructed surrounding view","Back garden, surrounded by garden, front garden and side garden",200 m² (20 meter deep and 10 meter broad),Located at the southeast,Attached brick storage,Detached brick garage,1 car,Electricity,No insulation,Parking on private property and public parking,no
