header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Schilperoortstraat 95 A,3082 ST Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88021143-schilperoortstraat-95-a/?navigateSource=resultlist,20220126_004427,"€ 200,000 kosten koper","€ 3,774    The asking price per m² (€ 200,000) is calculated by dividing the asking price of the home by the living area (53 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Sold under reservation,Available in consultation,€ 72.41 per month,Ground-floor apartment (apartment),Resale property,1934,Disabled access friendly and accessible for seniors,With carpets and curtains,Gable roof covered with roof tiles,Living area53 m²External storage space6 m²,53 m²,6 m²,185 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,Ground floor,Passive ventilation system and TV via cable,D        What does this mean?,Double glazing,CH boiler,CH boiler,"VR (gas-fired combination boiler from 2009, in ownership)",Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"44 m² (7,45 meter deep and 5,9 meter broad)",Located at the west accessible via the rear,Detached wooden storage,Electricity,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 72.41 per month),Yes,Yes,Yes,no
