header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Type apartment,Building type,Year of construction,Quality marks,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Location,Balcony/roof garden,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Van Suchtelen van de Haarestraat 105,1068 GR Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42675681-van-suchtelen-van-de-haarestraat-105/?navigateSource=resultlist,20220129_194130,"€ 450,000 vrij op naam","€ 6,164    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (73 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 110 per month,3 weeks,Under option,Upstairs apartment (apartment),New property,2022,Woningborg garantiecertificaat,Living area73 m²Exterior space attached to the building5 m²,73 m²,5 m²,219 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,5 stories,4th floor,A+++        What does this mean?,Completely insulated,District heating,In center and in residential district,Balcony present,Underground parking,Parking garage,No,No,No,No,No,No,no
