header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Maasstraat 15,5384 NE Heesch        ,https://www.funda.nl/en/koop/heesch/huis-88028431-maasstraat-15/?navigateSource=resultlist,20220129_031040,"€ 549,000 kosten koper","€ 4,191    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 549,000) is calculated by dividing the asking price of the home by the living area (131 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 weeks,Under option,Available in consultation,"Bungalow, detached residential property (semi-bungalow)",Resale property,1997,Pyramid hip roof covered with roof tiles,Energie Prestatie Advies,Living area131 m²Other space inside the building2 m²Exterior space attached to the building1 m²External storage space27 m²,131 m²,2 m²,1 m²,27 m²,435 m²,507 m³,5 rooms (3 bedrooms),1 separate toilet,3 stories,Mechanical ventilation,B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler and partial floor heating,CH boiler and electrical boiler,"Remeha Avanta (gas-fired combination boiler from 2011, in ownership)",435 m²,Full ownership,Alongside a quiet road and in residential district,Surrounded by garden,Detached brick garage,1 car,Loft and electricity,Roof insulation,Parking on private property and public parking,no
