header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Jan Miense Molenaerplein 13,2102 CE Heemstede        ,https://www.funda.nl/en/koop/heemstede/huis-42514894-jan-miense-molenaerplein-13/?navigateSource=resultlist,20220127_201716,"€ 1,095,000 kosten koper","€ 6,016    The asking price per m² (€ 1,095,000) is calculated by dividing the asking price of the home by the living area (182 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Desirable residence/villa, corner house",Resale property,1924,Hipped roof,Living area182 m²Exterior space attached to the building22 m²,182 m²,22 m²,236 m²,662 m³,6 rooms (5 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,3 stories and a loft,"Alarm installation, outdoor awning and skylight",G        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Remeha (gas-fired combination boiler, in ownership)",236 m²,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view","Back garden, front garden and side garden","86 m² (9,6 meter deep and 9 meter broad)",Located at the northwest,Roof terrace present and balcony present,Attached wooden storage,Public parking,no
