header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Van Aerssenstraat 81,2582 JH Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42667609-van-aerssenstraat-81/?navigateSource=resultlist,20220129_181600,"€ 675,000 kosten koper","€ 4,500    The asking price per m² (€ 675,000) is calculated by dividing the asking price of the home by the living area (150 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Available,Available in consultation,Ground-floor apartment (apartment),Resale property,1917,Protected townscape or village view (permit needed for alterations),Flat roof,Living area150 m²Other space inside the building3 m²,150 m²,3 m²,624 m³,6 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,2 showers and toilet,3 stories,Ground floor,TV via cable,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2019, in ownership)",Full ownership,Alongside a quiet road and in residential district,Back garden,"28 m² (9,1 meter deep and 3,12 meter broad)",Located at the northwest,Detached wooden storage,Electricity and running water,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
