header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Garden,Sun terrace,Garden location,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
J.S. Ruppertstraat 19,1069 KJ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42670672-js-ruppertstraat-19/?navigateSource=resultlist,20220130_185826,"€ 510,000 kosten koper","€ 4,016    The asking price per m² (€ 510,000) is calculated by dividing the asking price of the home by the living area (127 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,"Single-family home, row house",Resale property,2008,Flat roof covered with asphalt roofing,Living area127 m²Exterior space attached to the building36 m²,127 m²,36 m²,440 m³,6 rooms (4 bedrooms),1 bathroom and 3 separate toilets,3 stories,"Mechanical ventilation, sliding door and TV via cable",A        What does this mean?,"Roof insulation, double glazing, floor insulation and completely insulated",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2017, in ownership)",Municipal ownership encumbered with long-term leaset,Paid until 15-06-2057,Municipal ownership encumbered with long-term leaset,Paid until 15-06-2057,Sheltered location and in residential district,Sun terrace,"37 m² (7,2 meter deep and 5,2 meter broad)",Located at the southwest,Detached wooden storage,Electricity,Underground parking and parking place,Public parking and parking garage,no
