header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Dodeweg 5,3832 RB Leusden        ,https://www.funda.nl/en/koop/leusden/huis-42489921-dodeweg-5/?navigateSource=resultlist,20220127_222830,"€ 1,495,000 kosten koper","€ 3,141    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,495,000) is calculated by dividing the asking price of the home by the living area (476 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6+ months,Sold under reservation,Available in consultation,"Villa, detached residential property",Resale property,1959,Gable roof covered with roof tiles,Living area476 m²Other space inside the building116 m²Exterior space attached to the building45 m²External storage space50 m²,476 m²,116 m²,45 m²,50 m²,"10,000 m²","2,073 m³",11 rooms (8 bedrooms),2 stories and a basement,"Skylight, passive ventilation system, flue, sliding door and swimming pool",F        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls and floor insulation","CH boiler, fireplace and pellet burner",CH boiler and electrical boiler,"Aanwezig niet werkend (gas-fired combination boiler from 2004, in ownership)",10.000 m²,Full ownership,"On the edge of a forest, alongside a quiet road, sheltered location, In wooded surroundings and unobstructed surrounding view","Back garden, surrounded by garden, front garden and side garden",Attached brick garage and detached wooden garage,3 cars,Electricity,Parking on gated property and parking on private property,no
