header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Londenstraat 128,3541 CB Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-88028660-londenstraat-128/?navigateSource=resultlist,20220131_152215,"€ 365,000 kosten koper","€ 5,448    The asking price per m² (€ 365,000) is calculated by dividing the asking price of the home by the living area (67 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 115 per month,3 weeks,Under offer,Available in consultation,€ 115.04 per month,Apartment with shared street entrance (apartment),Resale property,2018,Flat roof covered with asphalt roofing,Living area67 m²Exterior space attached to the building6 m²External storage space6 m²,67 m²,6 m²,6 m²,216 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,4th floor,"Outdoor awning, mechanical ventilation and solar panels",A        What does this mean?,"Roof insulation, triple glazed, double glazing, eco-building, partly double glazed, no cavity wall, mostly double glazed, energy efficient window, draft protection, insulated walls, floor insulation and completely insulated",District heating,District heating,Municipal long-term lease,Bought off for eternity,"Alongside a quiet road, In wooded surroundings and in center",Balcony present,Built-in,Electricity,Public parking and parking garage,Yes,Yes,Yes (€ 115.04 per month),Yes,Yes,Yes,no
