header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Dotterbloemhof 87,8245 JK Lelystad        ,https://www.funda.nl/en/koop/lelystad/huis-42654462-dotterbloemhof-87/?navigateSource=resultlist,20220128_062142,"€ 389,500 kosten koper","€ 2,843    The asking price per m² (€ 389,500) is calculated by dividing the asking price of the home by the living area (137 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2010,Hip roof covered with roof tiles,Living area137 m²External storage space7 m²,137 m²,7 m²,140 m²,496 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Optical fibre, mechanical ventilation and TV via cable",B            1.13What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",District heating,Central facility,140 m²,Full ownership,"Sheltered location, In wooded surroundings and in residential district",Back garden and front garden,"54 m² (10 meter deep and 5,4 meter broad)",Located at the east accessible via the rear,Detached wooden storage,Electricity,Public parking,no
