header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Bernard Zweerslaan 5,3741 HL Baarn        ,https://www.funda.nl/en/koop/baarn/huis-42539714-bernard-zweerslaan-5/?navigateSource=resultlist,20220129_102645,"€ 475,000 kosten koper","€ 5,793    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (82 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 495,000 kosten koper",2 months,Available,Available in consultation,"Single-family home, row house",Resale property,1961,Gable roof covered with roof tiles,Living area82 m²Other space inside the building7 m²Exterior space attached to the building2 m²External storage space8 m²,82 m²,7 m²,2 m²,8 m²,162 m²,330 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories and a attic,"Outdoor awning, optical fibre, passive ventilation system and sliding door",D        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Nefit Topline HRC25 CW4 (gas-fired combination boiler from 2008, in ownership)",162 m²,Full ownership,"Alongside park, alongside a quiet road, In wooded surroundings, in residential district and unobstructed surrounding view",Back garden and front garden,"83 m² (12 meter deep and 6,5 meter broad)",Located at the southeast accessible via the rear,Balcony present,Detached brick storage,Electricity,No insulation,Public parking,no
