header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Castellanie 10,5175 DC Loon op Zand        ,https://www.funda.nl/en/koop/loon-op-zand/appartement-88949580-castellanie-10/?navigateSource=resultlist,20220128_022902,"€ 640,000 kosten koper","€ 4,414    The asking price per m² (€ 640,000) is calculated by dividing the asking price of the home by the living area (145 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Available,Available in consultation,€ 327.00 per month,Apartment with shared street entrance (apartment),Resale property,2008,Disabled access friendly and accessible for seniors,Flat roof,Living area145 m²Exterior space attached to the building17 m²External storage space7 m²,145 m²,17 m²,7 m²,495 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,2nd floor,"Alarm installation, outdoor awning, elevator, mechanical ventilation, passive ventilation system and TV via cable",A        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls, floor insulation and completely insulated",CH boiler and complete floor heating,CH boiler,"Intergas extreme (gas-fired combination boiler from 2021, in ownership)",See deed,"On the edge of a forest, alongside park, alongside a quiet road, sheltered location, In wooded surroundings, in center, in residential district, rural and unobstructed surrounding view",Surrounded by garden and sun terrace,8 m² (4 meter deep and 2 meter broad),Located at the southeast,Balcony present,Built-in,"Built-in, underground parking and parking place",1 car,Electrical door,"Parking on private property, public parking and parking garage",Yes,Yes,Yes (€ 327.00 per month),Yes,Yes,Yes,no
