header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Kruidenstraat 81,6515 HP Nijmegen        ,https://www.funda.nl/en/koop/nijmegen/huis-42536110-kruidenstraat-81/?navigateSource=resultlist,20220129_080115,"€ 475,000 kosten koper","€ 2,896    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (164 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2009,Gable roof covered with roof tiles,Woningborg garantiecertificaat,Living area164 m²Exterior space attached to the building19 m²External storage space7 m²,164 m²,19 m²,7 m²,195 m²,587 m³,6 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,3 stories,"Balanced ventilation system, optical fibre, mechanical ventilation and sliding door",A        What does this mean?,Completely insulated,"Complete floor heating, heat recovery unit and heat pump",Central facility,195 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,15 meter deep and 6 meter broad,Located at the southeast accessible via the rear,Detached wooden storage,Electricity,Public parking,no
