header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Piet Smithof 13,6711 XR Ede        ,https://www.funda.nl/en/koop/ede/huis-42529287-piet-smithof-13/?navigateSource=resultlist,20220129_022340,"€ 475,000 kosten koper","€ 3,893    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (122 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2018,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area122 m²External storage space6 m²,122 m²,6 m²,105 m²,437 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Skylight, mechanical ventilation, TV via cable and solar panels",A        What does this mean?,"Roof insulation, triple glazed, insulated walls, floor insulation and completely insulated",District heating,District heating,105 m²,Full ownership,"On the edge of a forest, in residential district and unobstructed surrounding view",Back garden and front garden,"39 m² (6,5 meter deep and 6 meter broad)",Located at the south accessible via the rear,Attached wooden storage,Electricity,Public parking,no
