header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Statenweg 155 b,3039 HM Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42686423-statenweg-155-b/?navigateSource=resultlist,20220130_133606,"€ 469,500 kosten koper","€ 3,880    The asking price per m² (€ 469,500) is calculated by dividing the asking price of the home by the living area (121 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Available,Available in consultation,€ 116.67 per month,Upstairs apartment (double upstairs apartment),Resale property,1938,Protected townscape or village view (permit needed for alterations),Flat roof covered with asphalt roofing,Living area121 m²Exterior space attached to the building9 m²External storage space12 m²,121 m²,9 m²,12 m²,400 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories,2nd floor,"Mechanical ventilation, flue and TV via cable",D        What does this mean?,Double glazing,CH boiler,CH boiler and electrical boiler,"AWB (gas-fired from 2014, in ownership)",Full ownership,In residential district and unobstructed surrounding view,Balcony present and french balcony present,Storage box,No insulation,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 116.67 per month),Yes,Yes,Yes,no
