header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Garden,Front garden,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Chico Mendesstraat 20,1102 JE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42570058-chico-mendesstraat-20/?navigateSource=resultlist,20220129_064739,"€ 700,000 kosten koper","€ 3,846    The asking price per m² (€ 700,000) is calculated by dividing the asking price of the home by the living area (182 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,€ 76.99 per month,Ground-floor + upstairs apartment (apartment),Resale property,2002,Shed roof covered with other,Living area182 m²Other space inside the building22 m²Exterior space attached to the building63 m²,182 m²,22 m²,63 m²,753 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Toilet,4 stories,Ground floor,Mechanical ventilation and TV via cable,A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",District heating,District heating,Municipal long-term lease,Bought off for eternity,"Alongside park, alongside a quiet road, alongside water, in residential district and unobstructed surrounding view",Front garden,"27 m² (5 meter deep and 5,3 meter broad)","Roof terrace present, balcony present and french balcony present",Built-in,1 car,"Electricity, heating and running water",Public parking,Yes,Yes,Yes (€ 76.99 per month),Yes,Yes,Yes,no
