header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,Office space,error
Hulsterloostraat 6,4568 AE Nieuw Namen        ,https://www.funda.nl/en/koop/nieuw-namen/huis-88016637-hulsterloostraat-6/?navigateSource=resultlist,20220129_052823,"€ 289,000 kosten koper","€ 2,429    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 289,000) is calculated by dividing the asking price of the home by the living area (119 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1901,With carpets and curtains,Gable roof covered with roof tiles,Living area119 m²,119 m²,488 m²,437 m³,4 rooms (3 bedrooms),2 stories,Skylight and TV via cable,D        What does this mean?,CH boiler,CH boiler,"Gas-fired combination boiler from 2021, in ownership",488 m²,Full ownership,"Alongside busy road, rural, freestanding location and unobstructed surrounding view",Back garden,200 m² (25 meter deep and 8 meter broad),Located at the southeast accessible via the rear,Detached wooden storage,Electricity,Public parking,        Not yet present but possible (built-in)    ,no
