header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
De Klok 101,2231 DT Rijnsburg        ,https://www.funda.nl/en/koop/rijnsburg/appartement-88037766-de-klok-101/?navigateSource=resultlist,20220130_152321,"€ 350,000 kosten koper","€ 4,930    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (71 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Sold under reservation,Available in consultation,€ 162.00 per month,Apartment with shared street entrance (apartment),Resale property,2014,Combination roof covered with roof tiles,Living area71 m²Exterior space attached to the building18 m²External storage space4 m²,71 m²,18 m²,4 m²,250 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Sauna,1 story,1st floor,"Mechanical ventilation, sauna, TV via cable and swimming pool",A        What does this mean?,Completely insulated,CH boiler and heat recovery unit,CH boiler,"Intergas HR (gas-fired combination boiler from 2014, in ownership)",Full ownership,Full ownership,Alongside a quiet road and in residential district,Sun terrace,"18 m² (2,4 meter deep and 7,69 meter broad)",Located at the northwest,Balcony present,Built-in,Electricity,Underground parking,Public parking and parking garage,Yes,Yes,Yes (€ 162.00 per month),Yes,Yes,Yes,no
