header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Lipperkerkstraat 502,7533 AP Enschede        ,https://www.funda.nl/en/koop/enschede/huis-42446342-lipperkerkstraat-502/?navigateSource=resultlist,20220130_134936,"€ 192,000 kosten koper","€ 2,370    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 192,000) is calculated by dividing the asking price of the home by the living area (81 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 months,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1932,Gable roof covered with roof tiles,Living area81 m²Other space inside the building18 m²Exterior space attached to the building8 m²External storage space21 m²,81 m²,18 m²,8 m²,21 m²,216 m²,361 m³,6 rooms (5 bedrooms),1 separate toilet,2 stories and a attic with loft,TV via cable,G        What does this mean?,Partly double glazed,CH boiler,CH boiler,"AWB (gas-fired combination boiler from 2011, to rent)",216 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,75 m² (15 meter deep and 5 meter broad),Located at the south accessible via the rear,Detached brick storage,Electricity,Detached brick garage,1 car,Electricity,Public parking,no
