header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,Insulation,Heating,Hot water,Location,error
Penthouse (2-kamer) (Bouwnr. 96),3067 AD Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-41306743-penthouse-2-kamer-bouwnr-96/?navigateSource=resultlist,20220126_164411,"€ 272,500 vrij op naam","€ 5,240    The asking price per m² (€ 272,500) is calculated by dividing the asking price of the home by the living area (52 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Under option,Available in consultation,Penthouse,New property,2024,Living area52 m²,52 m²,169 m³,2 rooms (1 bedroom),1 story,A        What does this mean?,Completely insulated,"District heating, complete floor heating and heat recovery unit",District heating,Alongside a quiet road and in residential district,no
