header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Zonnebloemstraat 36,3353 EN Papendrecht        ,https://www.funda.nl/en/koop/papendrecht/huis-42532993-zonnebloemstraat-36/?navigateSource=resultlist,20220129_172015,"€ 337,500 kosten koper","€ 2,987    The asking price per m² (€ 337,500) is calculated by dividing the asking price of the home by the living area (113 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,2004,Shed roof,Living area113 m²Other space inside the building22 m²Exterior space attached to the building9 m²,113 m²,22 m²,9 m²,83 m²,466 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath,2 stories,"Air conditioning, outdoor awning, mechanical ventilation, sliding door, TV via cable and solar panels",A        What does this mean?,"Roof insulation, energy efficient window, insulated walls, floor insulation and completely insulated",CH boiler and heat pump,CH boiler,"2019, in ownership",83 m²,Full ownership,Alongside a quiet road and in residential district,Sun terrace,"9 m² (2,73 meter deep and 3,2 meter broad)",Located at the west,Roof terrace present,Built-in,1 car,Electricity and heating,Public parking,no
