header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Stationsplein 74,1851 LN Heiloo        ,https://www.funda.nl/en/koop/heiloo/appartement-42547755-stationsplein-74/?navigateSource=resultlist,20220129_082318,"€ 1,100,000 kosten koper","€ 6,548    The asking price per m² (€ 1,100,000) is calculated by dividing the asking price of the home by the living area (168 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 496 per month,8 weeks,Available,Available in consultation,€ 372.00 per month,Penthouse (apartment),Resale property,2007,Living area168 m²Exterior space attached to the building197 m²External storage space31 m²,168 m²,197 m²,31 m²,519 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,Bath and toilet,4 stories,4th floor,"Outdoor awning, elevator, mechanical ventilation and TV via cable",A        What does this mean?,Completely insulated,CH boiler and heat recovery unit,CH boiler,"Remeha Calenta (gas-fired combination boiler from 2018, in ownership)",Full ownership,In center,Sun terrace,"276 m² (25,2 meter deep and 10,96 meter broad)",Located at the south,Roof terrace present and balcony present,Storage box,Electricity,Parking place,Yes,Yes,Yes (€ 372.00 per month),Yes,Yes,Yes,no
