header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Torplaan 1,1785 BA Den Helder        ,https://www.funda.nl/en/koop/den-helder/huis-88048908-torplaan-1/?navigateSource=resultlist,20220129_094543,"€ 275,000 kosten koper","€ 2,523    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (109 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,"Single-family home, corner house",Resale property,1967,Gable roof covered with roof tiles,Living area109 m²External storage space7 m²,109 m²,7 m²,176 m²,383 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,D        What does this mean?,Double glazing and insulated walls,CH boiler,CH boiler,"Intergas (gas-fired from 2012, in ownership)",176 m²,Full ownership,In residential district,Back garden and front garden,90 m² (15 meter deep and 6 meter broad),Located at the east accessible via the rear,Detached brick storage,Public parking,no
