header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Facilities,Insulation.1,Type of garage,Capacity,Facilities.1,Insulation.2,Type of parking facilities,error
Hoofdweg 192,9695 AT Bellingwolde        ,https://www.funda.nl/en/koop/bellingwolde/huis-42544861-hoofdweg-192/?navigateSource=resultlist,20220129_161154,"€ 298,000 kosten koper","€ 2,785    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 298,000) is calculated by dividing the asking price of the home by the living area (107 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1933,Protected townscape or village view (permit needed for alterations),Gable roof covered with roof tiles,Living area107 m²Other space inside the building17 m²External storage space64 m²,107 m²,17 m²,64 m²,"1,420 m²",425 m³,4 rooms (3 bedrooms),1 bathroom,"Bath, shower and toilet","3 stories, a/an attic and a basement",G        What does this mean?,Partly double glazed and secondary glazing,CH boiler,CH boiler,"AWB (gas-fired combination boiler from 2010, in ownership)",1.420 m²,Full ownership,"Back garden, surrounded by garden, front garden and side garden",1.100 m² (63 meter deep and 14 meter broad),Located at the southeast,Detached brick storage,Electricity,No insulation,Detached brick garage,2 cars,Electricity,No cavity wall,Parking on private property,no
