header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Specific,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Ownership situation.2,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nieuwe Parklaan 40 A,2597 LD Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42567579-nieuwe-parklaan-40-a/?navigateSource=resultlist,20220131_192737,"€ 615,000 kosten koper","€ 4,767    The asking price per m² (€ 615,000) is calculated by dividing the asking price of the home by the living area (129 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,€ 385.83 per month,Apartment with shared street entrance (apartment),Resale property,1979,Accessible for seniors,Protected townscape or village view (permit needed for alterations),Living area129 m²Exterior space attached to the building17 m²External storage space21 m²,129 m²,17 m²,21 m²,424 m³,5 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,Bath and toilet,1 story,2nd floor,"Outdoor awning, elevator, mechanical ventilation, sliding door, TV via cable and swimming pool",C        What does this mean?,Double glazing,CH boiler,CH boiler,"AWB VR (gas-fired combination boiler, in ownership)",Full ownership,Full ownership,Full ownership,"On the edge of a forest, in residential district and unobstructed surrounding view",Balcony present,Storage box,Electricity,Underground parking and parking place,Yes,Yes,Yes (€ 385.83 per month),Yes,Yes,Yes,no
