header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Waterfront 505,5658 SR Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42688910-waterfront-505/?navigateSource=resultlist,20220201_005840,"€ 550,000 kosten koper","€ 4,074    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (135 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 20, 2022",Available,Available in consultation,"Single-family home, double house",Resale property,2017,Gable roof covered with roof tiles,Living area135 m²Other space inside the building5 m²External storage space1 m²,135 m²,5 m²,1 m²,123 m²,524 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Air conditioning, outdoor awning, skylight, optical fibre, mechanical ventilation, passive ventilation system and sliding door",A        What does this mean?,Completely insulated,District heating,District heating,123 m²,Full ownership,"Alongside park, alongside a quiet road, In wooded surroundings, in residential district and unobstructed surrounding view",Back garden,"39 m² (6,5 meter deep and 6 meter broad)",Located at the northeast accessible via the rear,Attached brick storage,Electricity,Parking place,Public parking,no
