header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,error
Bouwkavels Fase 6D.4,6029 PN Sterksel        ,https://www.funda.nl/en/koop/sterksel/bouwgrond-42524180-bouwkavels-fase-6d4/?navigateSource=resultlist,20220130_162650,"€ 225,000 vrij op naam",2 months,Under option,Available in consultation,Building plot,473 m²,no
