header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Facilities,Type of parking facilities,error
de Hare 12,8375 GC Oldemarkt        ,https://www.funda.nl/en/koop/oldemarkt/huis-88994766-de-hare-12/?navigateSource=resultlist,20220129_051221,"€ 369,000 kosten koper","€ 2,838    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 369,000) is calculated by dividing the asking price of the home by the living area (130 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Available,Available in consultation,"Single-family home, detached residential property",Resale property,1976,Disabled access friendly and accessible for seniors,Gable roof covered with roof tiles,Living area130 m²Other space inside the building1 m²Exterior space attached to the building25 m²External storage space22 m²,130 m²,1 m²,25 m²,22 m²,735 m²,442 m³,6 rooms (5 bedrooms),2 stories,D        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"HR 107 (gas-fired combination boiler from 2020, in ownership)",735 m²,Full ownership,Alongside a quiet road,Surrounded by garden,Attached wooden storage,Electricity,Parking on private property,no
