header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Location,Garden,Shed / storage,Facilities.1,Type of parking facilities,error
Overeind 84 en 84a,3998 JD Schalkwijk        ,https://www.funda.nl/en/koop/schalkwijk/huis-42423545-overeind-84-en-84a/?navigateSource=resultlist,20220128_091440,"€ 1,750,000 kosten koper","€ 4,730    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,750,000) is calculated by dividing the asking price of the home by the living area (370 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 months,Sold under reservation,Available in consultation,"Converted farmhouse, detached residential property",Resale property,Before 1906,Listed building (national monument),Living area370 m²External storage space66 m²,370 m²,66 m²,"2,400 m²","1,349 m³",12 rooms (6 bedrooms),3 bathrooms and 1 separate toilet,"Sauna, 3 showers and 2 toilets",3 stories,"Alarm installation, outdoor awning and sauna",C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler and partial floor heating,CH boiler and electrical boiler,"Nefit Ecoline HR (gas-fired combination boiler from 2009, in ownership)",2.400 m² (part of parcel),Alongside a quiet road and rural,Surrounded by garden,Detached wooden storage,"Loft, electricity, heating and running water",Parking on private property,no
