header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Harstenhoekweg 190,2587 RS Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88901373-harstenhoekweg-190/?navigateSource=resultlist,20220130_151723,"€ 540,000 kosten koper","€ 4,122    The asking price per m² (€ 540,000) is calculated by dividing the asking price of the home by the living area (131 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available immediately,€ 267.50 per month,Apartment with shared street entrance (apartment),Resale property,1993,With carpets and curtains,Flat roof covered with asphalt roofing,Living area131 m²Other space inside the building10 m²External storage space21 m²,131 m²,10 m²,21 m²,454 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,Shower and toilet,1 story,11th floor,Elevator and mechanical ventilation,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha Quinta 35c (gas-fired combination boiler from 2007, in ownership)",Municipal ownership encumbered with long-term leaset,Bought off for eternity,Municipal ownership encumbered with long-term leaset,Bought off for eternity,"On the edge of a forest, alongside busy road, alongside a quiet road, In wooded surroundings, freestanding location, unobstructed surrounding view and seaview",Built-in,Electricity,Built-in and parking place,1 car,Electrical door,"Paid parking, parking on gated property, parking on private property, public parking, parking garage and resident's parking permits",Yes,Yes,Yes (€ 267.50 per month),Yes,Yes,Yes,no
