header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Service charges,Listed since,Status,Acceptance,Type of parking facilities,Building type,Capacity,Ownership situation,Fees,error
Silodam,1013 AL Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/parkeergelegenheid-40332412-silodam/?navigateSource=resultlist,20220130_222608,"€ 29,000 kosten koper",€ 85 per month,6+ months,Available,Available immediately,Underground parking,Resale property,1,Ownership encumbered with long-term leaset,Paid until 15-03-2048,no
