header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Joan Melchior Kemperstraat 52 hs,1051 TS Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42679231-joan-melchior-kemperstraat-52-hs/?navigateSource=resultlist,20220131_004400,"€ 750,000 kosten koper","€ 8,621    The asking price per m² (€ 750,000) is calculated by dividing the asking price of the home by the living area (87 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,Ground-floor apartment (apartment),Resale property,1905,Disabled access friendly and accessible for seniors,Living area87 m²External storage space6 m²,87 m²,6 m²,308 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,Ground floor,Mechanical ventilation and TV via cable,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas HR (gas-fired combination boiler from 2004, in ownership)",Municipal long-term lease,Paid until 15-11-2055,In residential district,Back garden,"40 m² (0,08 meter deep and 0,07 meter broad)",Located at the north,Detached wooden storage,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
