header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Valeriaan 17,3297 WN Puttershoek        ,https://www.funda.nl/en/koop/puttershoek/huis-88044749-valeriaan-17/?navigateSource=resultlist,20220127_201351,"€ 550,000 kosten koper","€ 3,438    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (160 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 24, 2022",Available,Available in consultation,"Desirable residence/villa, semi-detached residential property",Resale property,2004,Gable roof covered with asphalt roofing and roof tiles,Energie Prestatie Advies,Living area160 m²Other space inside the building23 m²Exterior space attached to the building31 m²,160 m²,23 m²,31 m²,250 m²,666 m³,6 rooms (5 bedrooms),3 stories,"Air conditioning, outdoor awning, skylight, mechanical ventilation, passive ventilation system, rolldown shutters, flue and TV via cable",A        What does this mean?,"Roof insulation, energy efficient window, insulated walls, floor insulation and completely insulated","CH boiler, electric heating, wood heater and complete floor heating",CH boiler and electrical boiler,"Vaillant Eco Tec+ VHR NL 30-34/5-5 (gas-fired combination boiler from 2021, in ownership)",250 m²,Full ownership,In residential district,Back garden,Attached brick garage,1 car,Electricity,Completely insulated,Public parking,no
