header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Jans Kamperweg 19,6133 XB Sittard        ,https://www.funda.nl/en/koop/sittard/huis-88049164-jans-kamperweg-19/?navigateSource=resultlist,20220129_093141,"€ 280,000 kosten koper","€ 2,800    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 280,000) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 17, 2022",Available,Available in consultation,"Single-family home, corner house",Resale property,1947,Gable roof covered with roof tiles,Living area100 m²Other space inside the building29 m²External storage space51 m²,100 m²,29 m²,51 m²,343 m²,402 m³,6 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,4 stories,Solar panels,F        What does this mean?,"Roof insulation, energy efficient window, insulated walls and floor insulation",Heat pump,Electrical boiler,343 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"50 m² (17 meter deep and 2,5 meter broad)",Located at the east accessible via the rear,Detached brick storage,Electricity,Detached brick garage,1 car,Electricity,Parking on private property and public parking,no
