header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Shed / storage,Facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Slotermeerlaan 65,1064 HA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42525795-slotermeerlaan-65/?navigateSource=resultlist,20220130_212958,"€ 325,000 kosten koper","€ 4,221    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (77 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 251 per month,2 months,Sold under reservation,Available in consultation,Galleried apartment (apartment),Resale property,1956,Flat roof covered with asphalt roofing,Living area77 m²Exterior space attached to the building4 m²External storage space6 m²,77 m²,4 m²,6 m²,255 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,4 stories,4th floor,D        What does this mean?,Mostly double glazed,CH boiler,CH boiler,"Bosch 25VRC (gas-fired combination boiler, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  30-06-2030),"€ 42,94 per year with option to purchase",In center and in residential district,Storage box,Electricity,Yes,Yes,Yes,Yes,Yes,Yes,no
